snomed_id_1	snomed_label_1	snomed_id_2	snomed_label_2	rater_A	rater_B	rater_C	rater_D	rater_E	mean_rating	CUI_1	CUI_2
161468000	H/O: schizophrenia	191526005	Schizophrenic disorders			3.0	2.0	3.0	2.6666666666666665	C0455502	C0036341
167266007	Urine glucose test = +++	170744004	Follow-up diabetic assessment	3.0		2.0	2.0		2.333333333333333	C0427748	C0419880
161925006	Productive cough-yellow sputum	26650005	Acute tracheitis	2.0		2.0	2.0		2.0	C0425506	C0149513
9631008	Ankylosing spondylitis	67224007	Reiter's disease			2.0	1.0	2.0	1.6666666666666667	C0038013	C0035012
272034001	C/O nasal congestion	267096005	Frontal headache		1.0		2.0	1.0	1.3333333333333333	C0439030	C0239886
169578003	A/N care: obstetric risk	77386006	Pregnant			2.0	2.0	3.0	2.333333333333333	C0419547	C0549206
42984000	Night sweats	161832001	Weight decreasing			3.0	2.0	2.0	2.333333333333333	C0028081	C1262477
17636008	Specimen collection	165355002	Patient informed - test result	1.0	1.0			1.0	1.0	C0200345	C0420738
58214004	Schizophrenia	161468000	H/O: schizophrenia			3.0	2.0	3.0	2.6666666666666665	C0036341	C0455502
165284008	Memory: present time known	165293009	Memory: own DOB known	2.0	1.0	3.0			2.0	C0423949	C0423957
51771007	Postviral fatigue syndrome	271558008	Infectious mononucleosis	2.0	1.0			3.0	2.0	C0015674	C0021345
268522006	Obesity monitoring	162293002	No speech problem	0.0	0.0	0.0			0.0	C0344223	C0395017
165302008	Memory: important person known	165304009	Memory: count down successful		1.0		2.0	1.0	1.3333333333333333	C0423966	C0423968
30989003	Knee pain	161891005	Backache			1.0	1.0	1.0	1.0	C0231749	C0004604
126660000	Deviated nasal septum	8229003	Vasomotor rhinitis	2.0		1.0	1.0		1.3333333333333333	C0549397	C0035460
307425001	Perianal cellulitis	68653001	Anal pain			2.0	2.0	2.0	2.0	C0554110	C0238637
160270001	No FH: Cardiovascular disease	160250007	No family history of malignancy	1.0		0.0	0.0		0.3333333333333333	C0455346	C0455676
275552000	H/O: kidney disease	161523006	H/O: respiratory disease	1.0		0.0	0.0		0.3333333333333333	C0455686	C0455540
13645005	Chronic obstructive lung disease	40541001	Acute pulmonary oedema	2.0	2.0			2.0	2.0	C0024117	C0155919
162356005	Earache symptoms	16001004	Otalgia	3.0	2.0	3.0			2.6666666666666665	C0013456	C0013456
401182001	Asthma monitoring by nurse	771901000000100	Asthma causes night time symptoms 1 to 2 times per week	2.0		2.0	2.0		2.0	C1303157	
161573009	H/O: cardiac anomaly	161450003	H/O: raised blood lipids	1.0		1.0	0.0		0.6666666666666666	C0455576	C0455491
275122004	FH: Myocardial infarction at less than 60	266887003	FH: Raised blood lipids		1.0		2.0	2.0	1.6666666666666667	C0559132	C0455369
185351004	Administrative reason for encounter	444297006	Malnutrition universal screening tool score	1.0	0.0	0.0			0.3333333333333333	C0422304	C2732538
169591002	A/N care: social risk	162057007	Nausea present	0.0	0.0	0.0			0.0	C0419561	C0423583
60667009	Closed fracture of rib	33737001	Fracture of rib	2.0		3.0	3.0		2.6666666666666665	C0435750	C0035522
44882003	Balanitis	449826002	Phimosis	2.0	1.0	3.0			2.0	C0004690	C0031538
34842007	Antepartum haemorrhage	237364002	Stillbirth	2.0	2.0			2.0	2.0	C0269608	C0595939
161692001	H/O: cardiac pacemaker in situ	275526006	History of cerebrovascular accident	2.0	1.0	3.0			2.0	C0455666	C0559159
237311001	Complete breech delivery	200146002	Caesarean delivery - delivered	3.0		2.0	2.0		2.333333333333333	C2587211	C0475195
266919005	Never smoked tobacco	105542008	Non - drinker	2.0	1.0	2.0			1.6666666666666667	C0425293	C0457801
160573003	Alcohol intake	160628002	Exercise grading	1.0	0.0	1.0			0.6666666666666666	C0001948	C0542572
162001003	No cardiovascular symptom	756001000000107	Intervention for risk to health associated with overweight and obesity, general advice on healthy weight and lifestyle			0.0	1.0	1.0	0.6666666666666666	C0425561	
125603006	Injury of ankle	125604000	Injury of foot	1.0	2.0			1.0	1.3333333333333333	C0085111	C0149697
56317004	Alopecia	56727007	Vitiligo	0.0		0.0	2.0		0.6666666666666666	C0002170	C0042900
281792000	Swollen calf	266267005	Deep vein phlebitis and thrombophlebitis of the leg	3.0		3.0	2.0		2.6666666666666665	C0238882	C0340711
57797005	Termination of pregnancy	118212000	Parity finding	1.0	2.0			1.0	1.3333333333333333	C1704300	C0030563
170680007	Follow-up psychiatric assessment	15639000	Moderate major depression, single episode		1.0		2.0	2.0	1.6666666666666667	C0204496	C0154404
241491007	Ultrasonography for antepartum monitoring of fetus	163520002	O/E - presenting part position	1.0	1.0			3.0	1.6666666666666667	C0203428	C0437154
243787009	Antenatal screening	424525001	Antenatal care		2.0		1.0	2.0	1.6666666666666667	C0740178	C0033052
161938003	No breathlessness	756001000000107	Intervention for risk to health associated with overweight and obesity, general advice on healthy weight and lifestyle		1.0		1.0	0.0	0.6666666666666666	C0425446	
10743008	Irritable bowel syndrome	70153002	Haemorrhoids	1.0	1.0			1.0	1.0	C0022104	C0019112
21719001	Allergic rhinitis due to pollen	405720007	Allergic bronchitis		1.0		0.0	1.0	0.6666666666666666	C0018621	C1260881
162298006	No headache	315604002	Missed contraceptive pill	0.0		0.0	0.0		0.0	C0423624	C1277586
25825004	Haemorrhage in early pregnancy	289530006	Vaginal bleeding		2.0		2.0	2.0	2.0		C2979982
191449005	Uncomplicated senile dementia	165232002	Urinary incontinence	2.0	1.0			1.0	1.3333333333333333	C3665587	C0042024
171074006	Requires protection against malaria	420848008	Antimalarial prophylaxis		2.0		2.0	3.0	2.333333333333333	C0580963	C0199244
59282003	Pulmonary embolism	266267005	Deep vein phlebitis and thrombophlebitis of the leg		2.0		0.0	2.0	1.3333333333333333	C0034065	C0340711
9014002	Psoriasis	161562002	H/O: psoriasis	3.0	2.0			3.0	2.6666666666666665	C0033860	C0455567
300955002	Pain in thumb	44001008	Premature ejaculation	0.0	0.0			0.0	0.0	C0241394	C0033038
133906008	Postpartum care	161768001	H/O: infant breast fed			1.0	2.0	0.0	1.0	C0032782	C0438100
156329007	Seborrhoeic dermatitis of scalp	14560005	Dermal mycosis	1.0	1.0	2.0			1.3333333333333333	C0221244	C0011630
209628003	Complete tear, knee, posterior cruciate ligament	209629006	Complete tear, knee, anterior cruciate ligament	3.0	3.0			2.0	2.6666666666666665	C0435130	C0435128
67362008	Aortic aneurysm	233985008	Abdominal aortic aneurysm	2.0	3.0	3.0			2.6666666666666665	C0003486	C0162871
171040007	Cervical cytology education	5935008	Oral contraception	1.0	0.0	0.0			0.3333333333333333	C0542456	C0029151
129839007	At risk for falls	390997009	Falls education	2.0		3.0	2.0		2.333333333333333	C1268740	C1272146
72892002	Normal pregnancy	70153002	Haemorrhoids	1.0	0.0	0.0			0.3333333333333333	C0232989	C0019112
86094006	Chronic rhinitis	126660000	Deviated nasal septum		0.0		2.0	1.0	1.0	C0008711	C0549397
59282003	Pulmonary embolism	71620000	Fracture of femur	2.0	1.0			2.0	1.6666666666666667	C0034065	C0015802
60442001	Perforation of tympanic membrane	44057004	Conductive hearing loss			3.0	2.0	3.0	2.6666666666666665	C0206504	C0018777
237130006	Mid-cycle bleeding	60241006	Female stress incontinence		0.0		1.0	0.0	0.3333333333333333	C0025874	C0038437
304253006	Not for resuscitation	279982005	Cerebral degeneration presenting primarily with dementia			1.0	2.0	0.0	1.0	C0582114	C0349723
239881008	Otto's pelvis	26538006	Degeneration of lumbar intervertebral disc	1.0		1.0	1.0		1.0	C0343174	C0263874
363351006	Malignant tumour of rectum	14799000	Neoplasm, metastatic	2.0	3.0			2.0	2.333333333333333	C0949022	C2939419
102491009	Immobile	399912005	Pressure ulcer	3.0		2.0	2.0		2.333333333333333	C0231441	C0011127
133906008	Postpartum care	150811000119101	Contraception care education done	1.0	1.0			1.0	1.0	C0032782	C3839373
30989003	Knee pain	397803000	Impotence	0.0	0.0			0.0	0.0	C0231749	C0242350
170631002	Asthma disturbing sleep	406162001	Asthma management	1.0	2.0	3.0			2.0	C0421211	C1318955
299709002	Dental abscess	38617005	Dental phobia		1.0		1.0	1.0	1.0	C0518988	C0085380
161920001	Respiratory symptom	246524009	ENT symptoms	1.0	1.0	2.0			1.3333333333333333	C0037090	C0422833
408947007	Alcohol abuse prevention education	171040007	Cervical cytology education			0.0	0.0	0.0	0.0	C1443465	C0542456
4210003	Ocular hypertension	57190000	Myopia	1.0	1.0			2.0	1.3333333333333333	C0028840	C0027092
170763003	Diabetic - good control	170757007	Fundoscopy - diabetic check	1.0	2.0			2.0	1.6666666666666667	C0421257	C0419881
72925005	Congenital cystic disease of liver	82525005	Congenital cystic kidney disease	1.0		1.0	2.0		1.3333333333333333	C0158683	C0311245
247472004	Weal	41291007	Angio-oedema			2.0	0.0	2.0	1.3333333333333333	C0221232	C0002994
161033005	Social history baseline	129041007	Independent bathing	1.0	2.0	2.0			1.6666666666666667	C0424975	C0429985
170804003	Ideal body weight	167273002	Urine protein test negative	0.0		0.0	0.0		0.0	C0421272	C0427722
80659006	Disorder of skin and/or subcutaneous tissue	201091002	Skin tag		1.0		3.0	3.0	2.333333333333333	C0178298	C0037293
13746004	Bipolar disorder	231496004	Hypomania	2.0		2.0	2.0		2.0	C0005586	C0241934
313216003	History of sexual abuse	160822004	Relationship problems	3.0		3.0	2.0		2.6666666666666665	C0730555	C0425168
162156001	Vaginal discharge symptom	267031002	Tiredness symptom			0.0	0.0	0.0	0.0	C0438692	
66214007	Substance abuse	33449004	Personality disorder			2.0	2.0	0.0	1.3333333333333333	C0740858	C0031212
161445009	H/O: diabetes mellitus	161511000	H/O: TIA			2.0	1.0	2.0	1.6666666666666667	C0455488	C0455536
340921000000103	Asthma trigger - tobacco smoke	771941000000102	Asthma causes symptoms most nights	1.0		3.0	2.0		2.0		
391120009	Medical Research Council Dyspnoea scale grade 1	401182001	Asthma monitoring by nurse	1.0	1.0	2.0			1.3333333333333333	C1271933	C1303157
17741008	Acute tonsillitis	246524009	ENT symptoms	2.0	2.0			3.0	2.333333333333333	C0001361	C0422833
443502000	Coronary atherosclerosis	22298006	Myocardial infarction	2.0	3.0	0.0			1.6666666666666667	C0010054	C0027051
248480008	Leg swelling symptom	32644009	Braxton Hicks contractions	1.0	0.0	0.0			0.3333333333333333	C0424811	C0233187
417072001	FH: Hypercholesterolaemia in first degree relative	11512006	Normal sexual function	0.0		0.0	0.0		0.0	C1561978	C2712178
110030002	Concussion injury of brain	27477003	Fracture of face bones	1.0		3.0	2.0		2.0	C0006107	C0159321
390891009	Chronic obstructive pulmonary disease monitoring	414087000	Emergency chronic obstructive pulmonary disease admission since last appointment			3.0	2.0	3.0	2.6666666666666665	C1272221	C1532295
95315005	Uterine leiomyoma	266599000	Dysmenorrhoea		1.0		2.0	2.0	1.6666666666666667	C0042133	C0013390
48880000	Postcoital bleeding	237130006	Mid-cycle bleeding	1.0	1.0			2.0	1.3333333333333333	C0156406	C0025874
58703003	Postpartum depression	75478009	Poisoning	1.0		1.0	0.0		0.6666666666666666	C0221074	C0032343
57406009	Carpal tunnel syndrome	46669005	Right handed	1.0	1.0			1.0	1.0	C0007286	C0344333
398254007	Pre-eclampsia	95605009	HELLP syndrome	2.0		3.0	2.0		2.333333333333333	C0032914	C0162739
276853009	Self inflicted injury	7200002	Alcoholism		1.0		1.0	1.0	1.0	C0480203	C0001973
183143005	Support stockings - garment	182531007	Dressing of wound	2.0	0.0			0.0	0.6666666666666666	C0453909	C0178388
189336000	Carcinoma in situ of breast	172043006	Simple mastectomy	2.0	2.0	3.0			2.333333333333333	C0154084	C0024886
160656007	Willing to be donor of kidney	444385008	Willing to be donor of heart		1.0		2.0	0.0	1.0	C0425265	C2732382
314471005	Minor surgery done	302396003	Cryotherapy to skin lesion	1.0	1.0	2.0			1.3333333333333333	C1278490	C0411410
405737000	Pharyngitis	53726008	Acute conjunctivitis	1.0		1.0	0.0		0.6666666666666666	C0031350	C0155141
405737000	Pharyngitis	195647007	Acute respiratory infections	2.0		2.0	1.0		1.6666666666666667	C0031350	C0339901
166603001	Liver function tests abnormal	271558008	Infectious mononucleosis	1.0		2.0	2.0		1.6666666666666667	C0151766	C0021345
275169009	Simpson's forceps delivery	28030000	Twin birth		1.0		1.0	1.0	1.0	C0559181	C0233365
366121000000108	General practice physical activity questionnaire physical activity index: inactive	401048005	Hypertension six month review	1.0	0.0			1.0	0.6666666666666666		C1303075
439958008	Sampling of cervix for Papanicolaou smear	5935008	Oral contraception	1.0	0.0	1.0			0.6666666666666666	C2585932	C0029151
420848008	Antimalarial prophylaxis	267112005	Patient feels well			0.0	0.0	0.0	0.0	C0199244	C0554992
391024003	Osteoporosis dietary education	391092009	H/O: fragility fracture			2.0	2.0	2.0	2.0	C1272003	C1272068
394700004	Asthma annual review	268511007	Respiratory disease monitoring		2.0		3.0	3.0	2.6666666666666665	C1273969	C0421217
271951008	Crying associated with mood	6471006	Suicidal thoughts		2.0		2.0	2.0	2.0	C0424109	C0424000
313210009	Fluid intake education	171074006	Requires protection against malaria	1.0	0.0	0.0			0.3333333333333333	C0730549	C0580963
62914000	Cerebrovascular disease	102491009	Immobile	2.0		3.0	2.0		2.333333333333333	C0007820	C0231441
3380003	Superficial injury	2622007	Infected ulcer of skin	0.0		0.0	1.0		0.3333333333333333	C0332671	C0406519
11833005	Dry cough	275736000	O/E - chest examination normal	2.0	1.0	2.0			1.6666666666666667	C0850149	C0555791
217697000	Dog bite	3895009	Application of dressing	1.0	1.0	2.0			1.3333333333333333	C0259797	C0278286
60621009	Body mass index	30994003	Glucose measurement, urine	0.0	0.0	1.0			0.3333333333333333	C1305855	C0004076
249039001	Quickening	163548002	O/E - fetal heart 120-160	1.0	1.0	0.0			0.6666666666666666	C0426034	C0437179
237518006	Hypothyroid goitre, acquired	414545008	Ischaemic heart disease		0.0		0.0	0.0	0.0	C0342156	C0151744
312894000	Osteopenia	306171000000106	Fragility fracture	3.0	2.0	3.0			2.6666666666666665	C0029453	
41114007	Mild pre-eclampsia	200147006	Caesarean section - pregnancy at term	1.0	2.0			0.0	1.0	C0269658	C0475520
425940002	Olecranon bursitis	128045006	Cellulitis	1.0	0.0	0.0			0.3333333333333333	C0263962	C0007642
281046009	Bladder incontinence assessment	75088002	Urgent desire to urinate		2.0		2.0	2.0	2.0	C0429958	C0085606
24029004	Bowels: fully continent	35425004	Normal body mass index	0.0	0.0			0.0	0.0	C0429956	C0231253
473208009	Assessment of diabetic erectile dysfunction	106136008	Memory finding			0.0	0.0	0.0	0.0	C3532695	C0700327
93419003	Contact dermatitis due to nickel	40275004	Contact dermatitis	3.0	3.0			1.0	2.333333333333333	C0684345	C0011616
125601008	Injury of knee	269105005	Dislocation or subluxation of shoulder		0.0		0.0	1.0	0.3333333333333333	C0022744	
308923001	Eye symptom	41446000	Blepharitis	3.0	3.0	2.0			2.6666666666666665	C0586406	C0005741
86094006	Chronic rhinitis	249307003	Nasal symptom	2.0	2.0			3.0	2.333333333333333	C0008711	C0231918
279982005	Cerebral degeneration presenting primarily with dementia	266257000	Transient cerebral ischaemia	2.0	1.0			1.0	1.3333333333333333	C0349723	C0007787
384634009	Postnatal maternal examination	267112005	Patient feels well	1.0	1.0	0.0			0.6666666666666666	C0587037	C0554992
254671003	Infection of sebaceous cyst	297960002	Mass of skin	2.0	1.0	3.0			2.0	C0345989	C0281981
56713002	Dysfunction of eustachian tube	16001004	Otalgia		2.0		2.0	2.0	2.0	C0271468	C0013456
171057006	Pregnancy alcohol education	171058001	Drugs in pregnancy education	2.0	3.0	3.0			2.6666666666666665	C0418870	C0418871
237311001	Complete breech delivery	10588007	Perinatal death	1.0	1.0	2.0			1.3333333333333333	C2587211	C0701826
160379003	FH: Hay fever	266894000	FH: Cardiovascular disease	0.0		0.0	0.0		0.0	C0455413	C0455404
72892002	Normal pregnancy	72934000	Candidiasis of vagina			1.0	0.0	0.0	0.3333333333333333	C0232989	C0006852
239872002	Osteoarthritis of hip	26538006	Degeneration of lumbar intervertebral disc	1.0	1.0	2.0			1.3333333333333333	C0029410	C0263874
406162001	Asthma management	373899003	Asthma daytime symptoms	1.0		2.0	1.0		1.3333333333333333	C1318955	C1276804
248773007	Cannot get an erection	161640005	High risk of heart disease		1.0		0.0	2.0	1.0	C0425746	C0581228
5972002	Delay when starting to pass urine	162130008	Terminal dribbling of urine	2.0	2.0	2.0			2.0	C0152032	C0426389
1022581000000105	Lymphocyte count	1022561000000101	Eosinophil count	1.0		3.0	2.0		2.0		
162185007	No genitourinary symptom	162111008	No gastrointestinal symptom			0.0	1.0	1.0	0.6666666666666666	C0426316	C0426575
55464009	Systemic lupus erythematosus	302896008	Keratoconjunctivitis sicca			2.0	2.0	2.0	2.0	C0024141	C0022575
315216001	Diabetes mellitus excluded	473302008	Aware of diagnosis	1.0	0.0	0.0			0.3333333333333333	C1277607	C3532772
165232002	Urinary incontinence	391002003	Number of falls in last year		0.0		1.0	1.0	0.6666666666666666	C0042024	C1272151
266261006	Raynaud's phenomenon	55464009	Systemic lupus erythematosus	2.0	2.0			1.0	1.6666666666666667	C0034735	C0024141
13600006	Folliculitis	399329002	Tinea barbae			2.0	2.0	2.0	2.0	C0016436	C2349994
48724000	Mitral valve regurgitation	111287006	Tricuspid valve regurgitation	2.0	2.0	3.0			2.333333333333333	C0026266	C0040961
13600006	Folliculitis	2622007	Infected ulcer of skin	1.0		0.0	1.0		0.6666666666666666	C0016436	C0406519
29966009	Hypertrichosis	45248009	Isosexual virilisation			3.0	2.0	2.0	2.333333333333333	C0020555	C0271609
165263003	Walking distance	268918008	O/E - oedema		0.0		0.0	2.0	0.6666666666666666	C0429886	C0475103
44001008	Premature ejaculation	56627002	Psychosexual disorder			3.0	2.0	2.0	2.333333333333333	C0033038	C0033953
66308002	Fracture of humerus	51037009	Fracture of patella	1.0	1.0	0.0			0.6666666666666666	C0020162	C0159849
161523006	H/O: respiratory disease	161486002	H/O: eye disorder		0.0		0.0	0.0	0.0	C0455540	C0455515
419603000	Epidermoid cyst of skin	72866009	Varicose veins of lower extremity		0.0		0.0	0.0	0.0	C0014511	C0155778
410200000	Weight control education	417287002	Cardiovascular disease interim monitoring	1.0	0.0			1.0	0.6666666666666666	C1444340	C1563201
73507002	Adolescent postural kyphosis	53406005	Juvenile osteochondrosis of spine			2.0	2.0	1.0	1.6666666666666667	C0158497	C0036310
314940005	Suspected UTI (urinary tract infection)	21522001	Abdominal pain	2.0	2.0			2.0	2.0	C1277624	C0000737
